row,column,coefficient,observation,variance
752,917,-130.5483029,-0.112566344,1.00E-08
753,917,-130.5483029,-0.038406163,1.00E-08
3023,917,-261.0966057,-0.066515417,1.00E-08
3155,917,730.5801738,-0.113525702,1.00E-08
4915,917,1,-0.08310113,1.00E-08
633,918,-123.6093943,0.028071434,1.00E-08
634,918,-123.6093943,-0.120088586,1.00E-08
905,918,-142.8571429,-0.088388427,1.00E-08
906,918,71.32667618,-0.027946752,1.00E-08
2960,918,-247.2187886,-0.085587196,1.00E-08
3175,918,-285.7142857,-0.102244314,1.00E-08
4916,918,1,0.046061003,1.00E-08
740,919,-30.56234719,0.003755416,1.00E-08
793,919,-22.66545784,-0.055973567,1.00E-08
871,919,-43.89815628,0.063740483,1.00E-08
3012,919,-30.56234719,0.073512171,1.00E-08
3124,919,-43.89815628,0.065957301,1.00E-08
3156,919,97.12596131,0.063972103,1.00E-08
4917,919,1,0.078155377,1.00E-08
748,920,-40.08016032,0.085048524,1.00E-08
900,920,-28.01120448,0.066592547,1.00E-08
907,920,39.58828187,0.062822181,1.00E-08
908,920,39.58828187,0.087513996,1.00E-08
3020,920,-80.16032064,0.034169062,1.00E-08
3151,920,-28.01120448,-0.003106683,1.00E-08
3157,920,187.3480889,-0.116912944,1.00E-08
3235,920,-79.17656374,-0.040194487,1.00E-08
4918,920,1,0.026959154,1.00E-08
719,921,-35.0140056,-0.017268427,1.00E-08
909,921,30.95975232,-0.101985789,1.00E-08
2999,921,-35.0140056,-0.119963501,1.00E-08
3158,921,242.340601,-0.071513115,1.00E-08
3184,921,-176.366843,-0.095849919,1.00E-08
4919,921,1,-0.119102912,1.00E-08
543,922,-111.7318436,-0.124743423,1.00E-08
544,922,-111.7318436,-0.106013734,1.00E-08
585,922,88.18342152,0.085420207,1.00E-08
586,922,88.18342152,0.04087866,1.00E-08
587,922,88.18342152,0.111637586,1.00E-08
910,922,42.10526316,0.037163606,1.00E-08
2920,922,-223.4636872,-0.050552631,1.00E-08
3184,922,-42.10526316,0.114542313,1.00E-08
4920,922,1,0.137214514,1.00E-08
741,923,91.49130833,0.111637546,1.00E-08
849,923,-110.9877913,0.124407483,1.00E-08
2036,923,-54.70459519,0.11366689,1.00E-08
2037,923,-89.28571429,0.146368321,1.00E-08
3013,923,-91.49130833,0.151895739,1.00E-08
3159,923,479.8027425,0.133286702,1.00E-08
3160,923,-54.70459519,0.125548285,1.00E-08
3161,923,-89.28571429,-0.106458699,1.00E-08
3994,923,-133.3333333,0.044069139,1.00E-08
4921,923,1,-0.028782339,1.00E-08
557,924,-28.66972477,-0.09358644,1.00E-08
2036,924,54.70459519,-0.157008103,1.00E-08
2934,924,-28.66972477,-0.031559459,1.00E-08
3092,924,-32.65839321,0.166085648,1.00E-08
3159,924,-54.70459519,0.108480278,1.00E-08
3160,924,116.0327132,0.035923747,1.00E-08
4922,924,1,0.166085621,1.00E-08
2037,925,89.28571429,0.236499446,1.00E-08
3159,925,-89.28571429,0.214833667,1.00E-08
3161,925,89.28571429,0.205034198,1.00E-08
4923,925,1,0.194086597,1.00E-08
769,926,427.3504274,0.211602779,1.00E-08
2038,926,-56.98005698,-0.040321149,1.00E-08
2039,926,-105.4852321,-0.073803276,1.00E-08
2040,926,-50.6842372,-0.125881886,1.00E-08
2041,926,-44.56327986,-0.097101586,1.00E-08
2886,926,-188.6792453,-0.098347805,1.00E-08
3036,926,-427.3504274,-0.151237981,1.00E-08
3162,926,-56.98005698,-0.069882179,1.00E-08
3163,926,-30.34901366,-0.097898553,1.00E-08
3164,926,-105.4852321,-0.092677452,1.00E-08
3165,926,-50.6842372,-0.073542516,1.00E-08
3166,926,-44.56327986,-0.093008846,1.00E-08
3167,926,-69.01311249,-0.101647242,1.00E-08
3168,926,-42.33700254,-0.128885335,1.00E-08
4924,926,1,-0.086074632,1.00E-08
118,927,-15.26251526,0.070249198,1.00E-08
2038,927,56.98005698,-0.003727339,1.00E-08
2545,927,-15.26251526,-0.045467814,1.00E-08
3162,927,72.24257224,-0.090794019,1.00E-08
4925,927,1,-0.020436314,1.00E-08
3163,928,30.34901366,-0.015976557,1.00E-08
4926,928,1,-0.160683155,1.00E-08
2039,929,105.4852321,-0.121174111,1.00E-08
3164,929,105.4852321,-0.145542885,1.00E-08
4927,929,1,-0.117380384,1.00E-08
2040,930,50.6842372,-0.101198297,1.00E-08
3165,930,50.6842372,-0.043570196,1.00E-08
4928,930,1,-0.03097296,1.00E-08
2041,931,44.56327986,-0.099599993,1.00E-08
3166,931,44.56327986,-0.109989354,1.00E-08
4929,931,1,-0.108114854,1.00E-08
4930,932,1,-0.07448697,1.00E-08
3167,933,69.01311249,-0.061596853,1.00E-08
4931,933,1,-0.12615579,1.00E-08
3168,934,42.33700254,-0.13473941,1.00E-08
4932,934,1,-0.037594702,1.00E-08
734,935,-68.63417982,-0.113654856,1.00E-08
735,935,-68.63417982,-0.09545319,1.00E-08
821,935,104.6025105,-0.0788637,1.00E-08
3009,935,-137.2683596,-0.15474215,1.00E-08
3075,935,-209.2050209,0.054229063,1.00E-08
3169,935,346.4733806,-0.003195011,1.00E-08
4933,935,1,-0.133767052,1.00E-08
520,936,51.70630817,-0.061739967,1.00E-08
787,936,-30.07518797,-0.080554034,1.00E-08
2904,936,-51.70630817,-0.058295686,1.00E-08
3048,936,-30.07518797,-0.080990849,1.00E-08
3170,936,81.78149614,-0.069803504,1.00E-08
4934,936,1,-0.037383509,1.00E-08
639,937,-142.8571429,0.068915456,1.00E-08
885,937,-49.52947003,0.034834119,1.00E-08
895,937,121.8026797,0.160954189,1.00E-08
3147,937,-121.8026797,0.105550502,1.00E-08
3171,937,314.1892926,0.009316496,1.00E-08
4935,937,1,0.184374069,1.00E-08
745,938,-34.53038674,0.201430824,1.00E-08
911,938,71.0732054,0.173599749,1.00E-08
3018,938,-34.53038674,0.197390402,1.00E-08
3172,938,105.6035921,0.18270202,1.00E-08
3225,938,-71.0732054,-0.125984098,1.00E-08
4936,938,1,-0.07134086,1.00E-08
845,939,-41.35649297,-0.026976679,1.00E-08
912,939,-106.4962726,0.002085028,1.00E-08
913,939,-106.4962726,-0.027242738,1.00E-08
914,939,-106.4962726,-0.100808616,1.00E-08
3090,939,-41.35649297,-0.052334855,1.00E-08
3173,939,552.4161921,0.067175024,1.00E-08
3183,939,-319.4888179,0.00959131,1.00E-08
4937,939,1,0.067175037,1.00E-08
500,940,-125.3132832,0.067175031,1.00E-08
762,940,-61.76652254,0.094538113,1.00E-08
2896,940,-125.3132832,0.013797176,1.00E-08
3031,940,-61.76652254,0.094538115,1.00E-08
3149,940,-165.2892562,0.113544867,1.00E-08
3174,940,352.369062,0.138274664,1.00E-08
4938,940,1,0.132396716,1.00E-08
758,941,-196.0784314,0.134858219,1.00E-08
876,941,112.7395716,0.124605456,1.00E-08
877,941,112.7395716,-0.132912681,1.00E-08
905,941,142.8571429,-0.127495014,1.00E-08
3028,941,-196.0784314,-0.074892141,1.00E-08
3175,941,707.2718603,-0.028136861,1.00E-08
4939,941,1,0.013331197,1.00E-08
569,942,-9.266981744,-0.108702781,1.00E-08
579,942,-25.64102564,-0.123396002,1.00E-08
915,942,51.94805195,-0.088072142,1.00E-08
3260,942,-51.94805195,-0.107656304,1.00E-08
4940,942,1,-0.081832615,1.00E-08
575,943,112.2334456,-0.135032824,1.00E-08
916,943,-84.81764207,-0.053611145,1.00E-08
2941,943,-112.2334456,-0.006840477,1.00E-08
3176,943,197.0510876,-0.027528946,1.00E-08
3254,943,-84.81764207,0.102582909,1.00E-08
4941,943,1,0.051997924,1.00E-08
869,944,-140.4494382,-0.020068861,1.00E-08
917,944,44.48398577,0.123494225,1.00E-08
3177,944,184.933424,0.122462642,1.00E-08
3233,944,-44.48398577,0.102582906,1.00E-08
4942,944,1,0.139189785,1.00E-08
918,945,169.4915254,0.125182576,1.00E-08
2042,945,-101.8329939,0.067736499,1.00E-08
2043,945,-69.63788301,-0.000153607,1.00E-08
3013,945,-250,-0.117105504,1.00E-08
3178,945,652.0870967,-0.112856549,1.00E-08
3179,945,-101.8329939,-0.074976346,1.00E-08
3180,945,-69.63788301,-0.03771722,1.00E-08
3181,945,-61.12469438,-0.078047474,1.00E-08
3182,945,-169.4915254,-0.105770831,1.00E-08
4943,945,1,0.109123111,1.00E-08
605,946,-40,0.080280229,1.00E-08
767,946,-25.98752599,0.021210889,1.00E-08
919,946,47.77830865,0.117196016,1.00E-08
2042,946,101.8329939,0.120033272,1.00E-08
2952,946,-40,0.120089994,1.00E-08
3034,946,-25.98752599,0.114468492,1.00E-08
3178,946,-101.8329939,0.048425191,1.00E-08
3179,946,263.3771372,0.019613099,1.00E-08
4944,946,1,0.063312452,1.00E-08
2043,947,69.63788301,-0.095799822,1.00E-08
3178,947,-69.63788301,0.121996724,1.00E-08
3180,947,69.63788301,0.068936942,1.00E-08
4945,947,1,-0.031493121,1.00E-08
3178,948,-61.12469438,0.121996749,1.00E-08
3181,948,61.12469438,0.134814006,1.00E-08
4946,948,1,-0.066376829,1.00E-08
517,949,-869.5652174,-0.070370535,1.00E-08
622,949,212.7659574,-0.075815405,1.00E-08
875,949,-265.9574468,-0.016417185,1.00E-08
918,949,-169.4915254,-0.126652787,1.00E-08
2044,949,-203.2520325,0.085323172,1.00E-08
2045,949,-203.2520325,0.008754383,1.00E-08
2903,949,-869.5652174,-0.083192715,1.00E-08
2956,949,-212.7659574,-0.118173567,1.00E-08
3129,949,-265.9574468,-0.065342795,1.00E-08
3178,949,-169.4915254,0.166733591,1.00E-08
3182,949,1924.284212,0.098279952,1.00E-08
3183,949,-406.504065,0.03350227,1.00E-08
4947,949,1,0.184353261,1.00E-08
816,950,-88.49557522,0.208858002,1.00E-08
817,950,-88.49557522,0.222565661,1.00E-08
818,950,-88.49557522,0.21852849,1.00E-08
912,950,106.4962726,0.238295265,1.00E-08
913,950,106.4962726,0.206395057,1.00E-08
914,950,106.4962726,0.2067497,1.00E-08
2044,950,203.2520325,0.202727337,1.00E-08
2045,950,203.2520325,0.1733425,1.00E-08
3072,950,-353.9823009,0.214546675,1.00E-08
3173,950,-319.4888179,0.187080548,1.00E-08
3182,950,-406.504065,0.200734989,1.00E-08
3183,950,1079.975184,0.191969884,1.00E-08
4948,950,1,-0.106196079,1.00E-08
467,951,124.5330012,-0.039126137,1.00E-08
468,951,124.5330012,-0.101554205,1.00E-08
661,951,-50.78720163,-0.08770344,1.00E-08
910,951,-42.10526316,0.148139352,1.00E-08
2882,951,-249.0660025,0.067618565,1.00E-08
2972,951,-50.78720163,-0.015969969,1.00E-08
3158,951,-176.366843,0.182829732,1.00E-08
3184,951,518.3253103,0.192189593,1.00E-08
4949,951,1,0.184551935,1.00E-08
920,952,-138.5041551,0.181963266,1.00E-08
3018,952,-88.33922261,0.160804595,1.00E-08
3185,952,289.4607854,0.175416685,1.00E-08
3222,952,-62.61740764,0.19773638,1.00E-08
3253,952,-138.5041551,0.193890232,1.00E-08
4950,952,1,0.182901228,1.00E-08
675,953,-395.256917,0.19180231,1.00E-08
872,953,64.5994832,0.188468969,1.00E-08
921,953,78.92659826,0.000519405,1.00E-08
2046,953,-150.1501502,-0.099948147,1.00E-08
3125,953,-64.5994832,-0.084008266,1.00E-08
3186,953,688.9331486,-0.011398005,1.00E-08
3187,953,-150.1501502,-0.098496503,1.00E-08
4951,953,1,-0.117184691,1.00E-08
686,954,47.98464491,-0.10036052,1.00E-08
838,954,-21.52389152,-0.104383295,1.00E-08
922,954,24.07897905,-0.110310724,1.00E-08
2046,954,150.1501502,-0.002098189,1.00E-08
2987,954,-47.98464491,-0.04878318,1.00E-08
3086,954,-21.52389152,-0.084682234,1.00E-08
3186,954,-150.1501502,-0.020386468,1.00E-08
3187,954,243.7376656,-0.034555924,1.00E-08
3191,954,-24.07897905,-0.083949714,1.00E-08
4952,954,1,-0.107962034,1.00E-08
841,955,-29.88643156,-0.097717858,1.00E-08
848,955,35.11235955,-0.110470078,1.00E-08
923,955,33.92130258,-0.04114164,1.00E-08
2047,955,-9.104151493,-0.073271863,1.00E-08
3087,955,-29.88643156,0.136257318,1.00E-08
3094,955,-35.11235955,0.078534883,1.00E-08
3188,955,108.0242452,-0.003427457,1.00E-08
3189,955,-9.104151493,-0.033505239,1.00E-08
4953,955,1,-0.123529295,1.00E-08
2047,956,9.104151493,-0.014333983,1.00E-08
2048,956,-3.236560184,0.056349688,1.00E-08
3188,956,-9.104151493,0.041051812,1.00E-08
3189,956,31.54931713,-0.016601006,1.00E-08
3190,956,-3.236560184,0.000359955,1.00E-08
3246,956,-19.20860546,-0.081991742,1.00E-08
4954,956,1,-0.130274533,1.00E-08
2048,957,3.236560184,-0.023129178,1.00E-08
3189,957,-3.236560184,-0.051588454,1.00E-08
3190,957,3.236560184,0.020739174,1.00E-08
4955,957,1,0.014293617,1.00E-08
596,958,-27.76235425,-0.023873707,1.00E-08
922,958,-24.07897905,-0.092866594,1.00E-08
2948,958,-27.76235425,-0.085333426,1.00E-08
3187,958,-24.07897905,-0.00063658,1.00E-08
3191,958,51.8413333,-0.049887961,1.00E-08
4956,958,1,-0.132388275,1.00E-08
2049,959,-189.7533207,0.110747971,1.00E-08
2050,959,-93.5453695,0.058788252,1.00E-08
2649,959,-66.66666667,-0.014367423,1.00E-08
3061,959,-67.34006734,-0.127883478,1.00E-08
3192,959,417.3054242,-0.032196389,1.00E-08
3193,959,-189.7533207,-0.124934044,1.00E-08
3196,959,-93.5453695,0.104848163,1.00E-08
4957,959,1,0.077838424,1.00E-08
194,960,-61.53846154,0.009210075,1.00E-08
243,960,40.6504065,-0.110225489,1.00E-08
244,960,40.6504065,-0.364832372,1.00E-08
2049,960,189.7533207,-0.31131302,1.00E-08
2051,960,-22.86759662,-0.513493255,1.00E-08
2631,960,-61.53846154,-0.339669459,1.00E-08
3192,960,-189.7533207,-0.333437634,1.00E-08
3193,960,355.4601918,-0.354546843,1.00E-08
3194,960,-22.86759662,-0.458970042,1.00E-08
4958,960,1,-0.476955724,1.00E-08
461,961,34.37607425,-0.525686986,1.00E-08
2051,961,22.86759662,-0.156186654,1.00E-08
2052,961,-15.33742331,-0.285622114,1.00E-08
2880,961,-34.37607425,-0.356955285,1.00E-08
3193,961,-22.86759662,-0.136754865,1.00E-08
3194,961,72.58109418,-0.527618666,1.00E-08
3195,961,-15.33742331,-0.435815304,1.00E-08
4959,961,1,-0.428966134,1.00E-08
187,962,10.77934677,-0.216079275,1.00E-08
2052,962,15.33742331,-0.480321843,1.00E-08
2053,962,-1.278151282,-0.399555266,1.00E-08
2626,962,-10.77934677,-0.47454075,1.00E-08
3194,962,-15.33742331,-0.51351476,1.00E-08
3195,962,27.39492137,-0.407109956,1.00E-08
4960,962,1,-0.424609262,1.00E-08
2053,963,1.278151282,-0.377421477,1.00E-08
3195,963,-1.278151282,-0.315384788,1.00E-08
4961,963,1,-0.453558754,1.00E-08
2050,964,93.5453695,-0.538633653,1.00E-08
3192,964,-93.5453695,-0.470828314,1.00E-08
3196,964,93.5453695,-0.533053464,1.00E-08
4962,964,1,-0.527785552,1.00E-08
863,965,-63.85696041,-0.038120537,1.00E-08
3107,965,-63.85696041,-0.053825743,1.00E-08
3135,965,-36.04902668,-0.121986605,1.00E-08
3197,965,99.90598708,-0.038120513,1.00E-08
4963,965,1,-0.038120546,1.00E-08
487,966,-166.6666667,-0.038120524,1.00E-08
549,966,-98.42519685,-0.038120525,1.00E-08
873,966,900.9009009,-0.398361923,1.00E-08
874,966,900.9009009,-0.386286596,1.00E-08
2054,966,-73.04601899,-0.527118313,1.00E-08
2055,966,-33.82949932,-0.471989164,1.00E-08
2056,966,-50.02501251,-0.450666052,1.00E-08
2057,966,-34.89183531,-0.439356383,1.00E-08
2891,966,-166.6666667,-0.231127569,1.00E-08
3125,966,-1801.801802,-0.270214306,1.00E-08
3198,966,2308.240045,-0.327198343,1.00E-08
3199,966,-73.04601899,-0.207778611,1.00E-08
3200,966,-33.82949932,-0.231127582,1.00E-08
3201,966,-50.02501251,-0.184791258,1.00E-08
3202,966,-49.55401388,-0.215578807,1.00E-08
3203,966,-34.89183531,-0.23112757,1.00E-08
4964,966,1,-0.231127564,1.00E-08
860,967,-38.41721091,-0.492688956,1.00E-08
2054,967,73.04601899,-0.50185802,1.00E-08
3198,967,-73.04601899,-0.444595376,1.00E-08
3199,967,149.8804408,-0.420103608,1.00E-08
4965,967,1,-0.503354823,1.00E-08
2055,968,33.82949932,-0.288352631,1.00E-08
3198,968,-33.82949932,-0.286430664,1.00E-08
3200,968,33.82949932,-0.322076849,1.00E-08
4966,968,1,-0.288352666,1.00E-08
2056,969,50.02501251,-0.288352638,1.00E-08
3198,969,-50.02501251,-0.353326552,1.00E-08
3201,969,50.02501251,-0.469587972,1.00E-08
4967,969,1,-0.332343331,1.00E-08
3198,970,-49.55401388,-0.438360572,1.00E-08
3202,970,49.55401388,-0.361424192,1.00E-08
4968,970,1,-0.187152728,1.00E-08
2057,971,34.89183531,-0.211032211,1.00E-08
3198,971,-34.89183531,-0.240205183,1.00E-08
3203,971,34.89183531,-0.187152728,1.00E-08
4969,971,1,-0.09039926,1.00E-08
707,972,28.86002886,-0.419744169,1.00E-08
756,972,-28.16108139,-0.52062075,1.00E-08
924,972,12.75835672,-0.154722632,1.00E-08
2991,972,-28.86002886,-0.218498282,1.00E-08
3025,972,-28.16108139,-0.294817512,1.00E-08
3204,972,69.77946697,-0.111058442,1.00E-08
3254,972,-12.75835672,-0.108715945,1.00E-08
4970,972,1,-0.118882378,1.00E-08
510,973,44.18912947,-0.113447798,1.00E-08
681,973,-32.32062056,-0.517155032,1.00E-08
925,973,41.80602007,-0.11843432,1.00E-08
2901,973,-44.18912947,-0.16140659,1.00E-08
2984,973,-32.32062056,-0.236249908,1.00E-08
3205,973,118.3157701,-0.245829376,1.00E-08
3214,973,-41.80602007,-0.271361881,1.00E-08
4971,973,1,-0.118434304,1.00E-08
926,974,93.6329588,-0.065527384,1.00E-08
3237,974,-93.6329588,-0.495858056,1.00E-08
4972,974,1,-0.471002091,1.00E-08
927,975,204.0816327,-0.379048849,1.00E-08
2058,975,-63.93861893,-0.457440996,1.00E-08
2977,975,-273.9726027,-0.302483735,1.00E-08
3206,975,-63.93861893,-0.135361876,1.00E-08
4973,975,1,-0.18658269,1.00E-08
805,976,32.76539974,-0.490418181,1.00E-08
928,976,51.49330587,-0.294410947,1.00E-08
929,976,-28.22466836,-0.356964201,1.00E-08
2058,976,63.93861893,-0.211475944,1.00E-08
3049,976,-28.28054299,-0.495445454,1.00E-08
3060,976,-32.76539974,-0.444443899,1.00E-08
3206,976,204.7025359,-0.229224677,1.00E-08
3260,976,-51.49330587,-0.265417921,1.00E-08
4974,976,1,-0.155562706,1.00E-08
611,977,-72.83321194,-0.248678128,1.00E-08
697,977,-65.18904824,-0.318716819,1.00E-08
2988,977,-65.18904824,-0.330003268,1.00E-08
3079,977,-73.26007326,-0.532471539,1.00E-08
3207,977,211.2823334,-0.456740761,1.00E-08
4975,977,1,-0.437566391,1.00E-08
485,978,-143.8848921,-0.414572593,1.00E-08
488,978,-87.79631255,-0.304486878,1.00E-08
526,978,148.8095238,-0.320339255,1.00E-08
770,978,-110.3752759,-0.357336657,1.00E-08
2059,978,-16.80107527,-0.304486908,1.00E-08
2060,978,-31.38731952,-0.304486899,1.00E-08
2061,978,-35.21126761,-0.279050141,1.00E-08
2062,978,-36.39010189,-0.462433073,1.00E-08
2063,978,-62.07324643,-0.333800309,1.00E-08
2888,978,-143.8848921,-0.226738194,1.00E-08
2891,978,-87.79631255,-0.430163624,1.00E-08
2913,978,-148.8095238,-0.233581618,1.00E-08
3036,978,-110.3752759,-0.446430519,1.00E-08
3208,978,703.7656383,-0.399302798,1.00E-08
3209,978,-31.38731952,-0.462160467,1.00E-08
3210,978,-31.03662322,-0.195251353,1.00E-08
3211,978,-36.39010189,-0.216504963,1.00E-08
3212,978,-62.07324643,-0.258084649,1.00E-08
4976,978,1,-0.163198469,1.00E-08
930,979,22.41147468,-0.115283692,1.00E-08
2059,979,16.80107527,-0.154379002,1.00E-08
3208,979,-16.80107527,-0.418043226,1.00E-08
4977,979,1,-0.382642175,1.00E-08
2060,980,31.38731952,-0.436259533,1.00E-08
3208,980,-31.38731952,-0.488609711,1.00E-08
3209,980,31.38731952,-0.486230401,1.00E-08
4978,980,1,-0.412375842,1.00E-08
3208,981,-31.03662322,-0.507056988,1.00E-08
3210,981,31.03662322,-0.147514338,1.00E-08
4979,981,1,-0.192562519,1.00E-08
2061,982,35.21126761,-0.271868308,1.00E-08
3208,982,-35.21126761,-0.35294039,1.00E-08
4980,982,1,-0.18400063,1.00E-08
2062,983,36.39010189,-0.355628273,1.00E-08
3208,983,-36.39010189,-0.431213416,1.00E-08
3211,983,36.39010189,-0.545485331,1.00E-08
4981,983,1,-0.319736237,1.00E-08
2063,984,62.07324643,-0.359865851,1.00E-08
3208,984,-62.07324643,-0.433870592,1.00E-08
3212,984,62.07324643,-0.430918948,1.00E-08
4982,984,1,-0.470940534,1.00E-08
480,985,97.27626459,-0.201147302,1.00E-08
481,985,97.27626459,-0.519578572,1.00E-08
823,985,-65.23157208,-0.516129053,1.00E-08
2887,985,-194.5525292,-0.129537507,1.00E-08
3076,985,-130.4631442,-0.145939173,1.00E-08
3213,985,325.0156733,-0.210653432,1.00E-08
4983,985,1,-0.068668119,1.00E-08
646,986,-70.77140835,-0.11827163,1.00E-08
792,986,74.62686567,-0.175388605,1.00E-08
925,986,-41.80602007,0,1.00E-60
2965,986,-70.77140835,,
3052,986,-74.62686567,,
3205,986,-41.80602007,,
3214,986,187.2042941,,
4984,986,1,,
630,987,-48.21600771,,
843,987,-83.68200837,,
892,987,108.1081081,,
2064,987,-6.045583701,,
3089,987,-83.68200837,,
3144,987,-216.2162162,,
3215,987,364.3265504,,
3216,987,-10.16673444,,
3217,987,-6.045583701,,
4985,987,1,,
3215,988,-10.16673444,,
3216,988,10.16673444,,
4986,988,1,,
2064,989,6.045583701,,
3215,989,-6.045583701,,
3217,989,6.045583701,,
4987,989,1,,
556,990,153.609831,,
878,990,-49.55401388,,
886,990,-58.92751915,,
3218,990,311.6453779,,
4988,990,1,,
450,991,-23.38634238,,
768,991,20.15316405,,
788,991,-32.5732899,,
789,991,-32.5732899,,
2876,991,-23.38634238,,
3034,991,-20.15316405,,
3050,991,-65.1465798,,
3219,991,143.5535897,,
4989,991,1,,
826,992,-36.01008282,,
835,992,42.05214466,,
882,992,27.50275028,,
883,992,27.50275028,,
3078,992,-36.01008282,,
3085,992,-42.05214466,,
3137,992,-55.00550055,,
3220,992,133.067728,,
4990,992,1,,
683,993,123.3045623,,
684,993,123.3045623,,
774,993,-157.7287066,,
2986,993,-246.6091245,,
3040,993,-157.7287066,,
3071,993,-89.92805755,,
3221,993,494.2658887,,
4991,993,1,,
856,994,41.66666667,,
881,994,72.51631617,,
3104,994,-41.66666667,,
3136,994,-72.51631617,,
3185,994,-62.61740764,,
3222,994,176.8003905,,
4992,994,1,,
508,995,-40.32258065,,
755,995,-10.46462955,,
2900,995,-40.32258065,,
3007,995,-68.44626968,,
3024,995,-10.46462955,,
3223,995,157.5770382,,
3224,995,-38.34355828,,
4993,995,1,,
904,996,-36.84598379,,
909,996,-30.95975232,,
3154,996,-36.84598379,,
3158,996,-30.95975232,,
4994,996,1,,
704,997,-8.672274738,,
3223,997,-38.34355828,,
3224,997,47.01583302,,
4995,997,1,,
879,998,-44.92362983,,
911,998,-71.0732054,,
3047,998,-51.78663905,,
3134,998,-44.92362983,,
3172,998,-71.0732054,,
3225,998,167.7834743,,
4996,998,1,,
603,999,-87.64241893,,
604,999,-87.64241893,,
746,999,54.25935974,,
747,999,54.25935974,,
2951,999,-175.2848379,,
3019,999,-108.5187195,,
3226,999,283.8035573,,
4997,999,1,,
452,1000,-30.71253071,,
931,1000,19.70055162,,
2877,1000,-30.71253071,,
3227,1000,50.41308233,,
4998,1000,1,,
449,1001,-51.65289256,,
820,1001,-170.9401709,,
852,1001,-272.479564,,
853,1001,-272.479564,,
2875,1001,-51.65289256,,
3074,1001,-170.9401709,,
3102,1001,-544.9591281,,
3228,1001,767.5521916,,
721,1002,-44.92362983,,
839,1002,-26.58160553,,
3086,1002,-26.58160553,,
3229,1002,71.50523536,,
4999,1002,1,,
763,1003,-169.7792869,,
857,1003,-32.42542153,,
870,1003,-40.51863857,,
3031,1003,-169.7792869,,
3104,1003,-32.42542153,,
3230,1003,242.723347,,
5000,1003,1,,
827,1004,35.54923569,,
919,1004,-47.77830865,,
3078,1004,-35.54923569,,
3179,1004,-95.5566173,,
5001,1004,1,,
582,1005,-165.2892562,,
799,1005,91.91176471,,
2943,1005,-165.2892562,,
3057,1005,-91.91176471,,
3231,1005,257.2010209,,
5002,1005,1,,
897,1006,-78.30853563,,
2892,1006,-77.10100231,,
3149,1006,-156.6170713,,
3232,1006,233.7180736,,
5003,1006,1,,
783,1007,-196.8503937,,
800,1007,-36.81885125,,
809,1007,-46.33920297,,
917,1007,-44.48398577,,
